x,y,cls_num
11.41823769,-44.41529465,3
11.41814423,-44.41547775,3
53.85717773,-2.696509361,4
53.75435638,-2.666926384,4
53.33185196,-3.076713562,4
-8.844186783,-55.10365677,2
-8.844186783,-55.10365677,2
1.83027029,65.34315491,1
-24.436203,24.72149849,0
-24.43620872,24.72014046,0
27.05199242,-51.56194305,4
35.44645309,-10.14686584,4
35.44592285,-10.1480093,4
49.47532654,12.52157593,2
-40.15147781,-47.08767319,2
-40.15817642,-47.08697128,2
-43.91025162,-5.6530509,2
-43.91062164,-5.653163433,2
-20.7829113,-14.00808716,1
-48.48542786,23.64638138,4
-48.41176987,23.60421562,4
-30.35912895,-3.719751596,4
-12.62644482,14.43099022,0
-10.67422104,-60.77541733,2
-10.67402267,-60.77645874,2
-48.11548996,-14.50570583,2
-48.00631714,-13.68805027,2
7.173991203,-69.47362518,1
10.56930161,-34.18837738,3
11.01843166,-34.88274384,3
52.7294693,-18.089674,4
-1.483285427,-19.61017418,3
50.86014938,33.01938248,1
49.50849915,33.06406021,1
-34.56238937,51.20067215,4
-48.90125656,-45.182827,2
-62.87137985,-11.86324501,0
-7.478600025,-35.95291519,3
-7.477219105,-35.95383835,3
2.453065872,-15.9537859,3
-9.50851059,-44.02054596,3
-9.50851059,-44.02054596,3
50.06974792,-16.14776039,1
50.07155609,-16.14808464,1
28.3710041,46.55874634,0
42.98625183,7.822038651,4
43.13388062,7.772162437,4
-12.56123161,-14.11669922,3
-12.56207085,-14.11620712,3
3.157174349,-47.4422226,3
3.158190966,-47.44181442,3
-22.90618324,-69.44120789,2
-22.90618515,-69.44128418,2
-72.59380341,3.631830692,2
53.23813248,-2.916439533,4
53.23813629,-2.916445255,4
-18.28423691,-37.39090347,3
20.15356636,0.782434702,0
20.15342903,0.782438874,0
53.31381607,-3.068083525,4
53.26454926,-3.012626648,4
53.29136658,-3.056370735,4
-31.38441277,-44.2271843,2
-31.38459778,-44.22729492,2
25.00165749,-53.93549728,4
24.98693275,-53.87751389,4
19.66293526,-0.327966064,3
47.46944427,-28.31007195,1
46.92301559,-28.90800476,1
1.83027029,65.34315491,1
1.83027029,65.34315491,1
37.60743332,17.55027008,4
37.42591858,18.18683243,4
37.63279343,17.55619621,4
-47.99045944,23.00591087,4
-48.95750046,23.77964211,4
-48.72974396,23.73275375,4
-48.71649551,23.73005104,4
-48.66331863,23.7150135,4
-31.77729607,-0.077100724,0
-31.77927208,-0.07570301,0
28.37100029,46.55875015,0
28.01697731,46.66416168,0
-30.47216797,-52.52806473,2
-30.47216797,-52.52806473,2
-35.68610001,-56.25150681,2
-35.6846199,-56.2502327,2
-35.68546295,-56.25106812,2
19.33057976,13.97185612,0
-62.87137985,-11.86324501,0
46.76633835,-28.9382782,1
46.76633835,-28.9382782,1
-2.511111736,30.31263542,0
-48.69642639,23.72727966,4
-48.00732803,23.02806091,4
-34.5114212,-47.76824188,2
-34.5114212,-47.76824188,2
-34.5114212,-47.76824188,2
-33.03511429,-30.40843964,3
46.8800087,-28.97802353,1
78.09235382,6.295760632,4
-47.48408127,23.16170311,4
-48.65567398,22.96508598,4
2.453065872,-15.9537859,3
10.95932198,42.57780838,0
10.96160603,42.57408524,0
-44.31838608,-27.88317108,2
-44.31838608,-27.88317108,2
-30.53903198,2.576450825,0
68.71772003,-10.87668419,4
68.42710114,-11.23149586,4
10.02048588,-9.794583321,0
-15.5263319,-54.15849686,2
-15.5263319,-54.15849686,2
26.12202644,-25.09609413,4
-5.778957367,15.33954716,4
-48.6732254,23.01145172,4
40.23721313,13.29285622,4
58.0267601,-22.64151764,4
58.01742935,-22.58369064,4
68.77455902,-11.11339569,4
68.4708786,-11.22121239,4
56.19369888,11.90373898,1
24.97307396,-53.16340256,4
25.18132591,-54.36566162,4
24.9873333,-53.37451935,4
-27.58455467,-48.36124039,2
-27.58462715,-48.36110687,2
-14.52095127,17.37587929,0
-14.62784195,17.38733864,0
0.33046338,-8.434404373,3
-13.02130604,36.93657684,0
-10.17726612,37.96556091,0
5.441702843,62.60179138,1
5.441702843,62.60179138,1
-30.88114166,-14.91492558,2
-30.88114166,-14.91492558,2
-48.74697876,-13.98427773,2
-48.74697876,-13.98427773,2
-44.31838608,-27.88317108,2
-3.199841261,20.14168358,4
-3.095389843,19.90819168,4
-3.725176096,-13.12730026,3
45.98287582,-28.35079956,1
20.00835419,-4.574645042,0
20.00822067,-4.574405193,0
68.73651886,-11.13963509,4
68.75616455,-11.11591053,4
17.15520859,30.73794174,0
14.5720787,-42.92464828,3
14.57175064,-42.92514038,3
-48.74697876,-13.98427773,2
-12.06256771,38.3336792,0
-24.82660103,-58.05233002,2
-24.82668304,-58.0523262,2
48.01325989,-28.04895782,1
45.96025085,-28.21884727,1
21.24143028,40.5349884,0
57.87179184,-22.82785606,4
-14.16686249,-41.69798279,3
-14.16705227,-41.69779205,3
10.01865005,-9.79348278,0
36.02710724,-55.39784241,4
36.02710724,-55.39784241,4
36.02469254,-55.39624405,4
-22.94982529,-72.53979492,2
-4.012075424,58.74113083,1
3.773530483,55.7649231,1
45.30117798,-24.91981316,1
45.30117798,-24.91981316,1
-12.06256771,38.3336792,0
-12.06256771,38.3336792,0
33.48298264,-41.12041473,1
67.89318085,-11.20630264,4
67.88179016,-11.41208363,4
-21.19052124,25.82229996,0
-48.8722229,23.0025692,4
-47.9980278,23.02999115,4
-34.00115204,51.12218857,4
-34.00115204,51.12218857,4
3.561414957,-69.12319183,1
3.850154161,-69.66825104,1
3.850154161,-69.66825104,1
3.850154161,-69.66825104,1
3.868230104,-69.42739105,1
56.90377426,11.43791771,1
57.43870163,12.26174545,1
-63.56861115,-14.74058533,0
-63.57906342,-14.71796608,0
52.76973724,-25.23961449,1
52.76800919,-25.23903275,1
-10.09453678,39.62570572,0
-31.77861023,-0.075628869,0
-31.77837563,-0.075734667,0
28.50419998,46.16750717,0
26.90089035,46.06229401,0
-10.09453678,39.62570572,0
-13.38925171,-41.42792511,3
-13.38925171,-41.42792511,3
-13.38883591,-41.42553711,3
21.76317596,-8.996661186,4
21.76303864,-8.997426033,4
21.76342964,-8.998191833,4
50.680439,32.37812042,1
-36.69350815,47.47480392,4
10.40834427,-34.34575272,3
10.44092655,-34.28515244,3
-36.07557678,1.159444571,4
-36.07487488,1.159364343,4
-36.07497787,1.159369707,4
-63.26012421,-14.35528564,0
-12.06256771,38.3336792,0
-12.06256771,38.3336792,0
-33.5701828,8.29795742,0
-30.41740417,-52.38578796,2
-30.46829414,-52.15443802,2
-30.42181206,-52.27216721,2
29.53126144,4.200741291,4
29.53121567,4.200749874,4
29.53126144,4.200741291,4
29.53116608,4.20073843,4
29.53104591,4.200767517,4
29.53107071,4.200762749,4
29.53116608,4.20073843,4
29.53122139,4.200747967,4
-15.51873589,-54.16654587,2
-15.5187521,-54.16652679,2
-15.51802826,-54.16759491,2
53.60246277,-3.231049061,4
53.60246277,-3.231049299,4
-10.49461937,31.09535408,0
-10.49461746,31.09549332,0
-42.21440125,-55.76227188,2
-15.47848701,-60.80015564,2
-15.89572144,-60.41220474,2
48.56269455,-45.11292648,1
48.08887482,-45.1468544,1
51.39480591,32.81337357,1
50.87011719,33.08755493,1
3.148833036,-47.43746185,3
20.85143089,-8.934902191,4
20.85117912,-8.934875488,4
-30.50352859,28.1042347,4
25.01895332,-54.2113266,4
25.01912498,-54.21178818,4
-49.18454361,22.2873497,4
-49.06417465,23.72920227,4
-49.26506424,22.54321289,4
42.16028595,-1.728479862,1
56.57186508,11.5305233,1
57.13038635,11.45984745,1
56.86099243,11.43902206,1
-4.904129982,7.095741272,4
28.16191292,-24.39450264,4
28.16044807,-24.3944912,4
-40.15171051,-47.088871,2
-40.14737701,-47.08759308,2
-48.18659592,23.408638,4
-48.18659592,23.408638,4
35.02388,0.41834721,4
28.28476334,45.68169403,0
28.50419998,46.16750717,0
28.50419998,46.16750717,0
48.60596085,-45.1134758,1
48.30559921,-45.18011856,1
48.37947845,-45.16423035,1
28.16218567,-24.39822578,4
28.16184425,-24.39825439,4
47.43732071,-28.52025223,1
-35.30942154,51.29097748,4
-34.00115204,51.12218857,4
3.362347603,28.6622963,0
3.236433029,29.14462662,0
-16.23834801,-60.67467499,2
-15.45580101,-60.38232803,2
-70.6272583,0.452620298,2
-70.6272583,0.452620298,2
-21.93337059,-25.96373558,3
-21.93359375,-25.96361542,3
53.64461136,-3.260672331,4
53.69181442,-3.26793313,4
3.13862586,-16.07645226,3
56.89244843,11.43241405,1
57.1928978,12.52561855,1
56.4850235,11.71310425,1
57.27157593,11.45265865,1
-15.58272171,-61.19913483,2
-15.17659283,-60.45116425,2
68.0058136,-10.48213482,4
67.77546692,-11.13471031,4
67.7684021,-11.12717056,4
-35.39394379,-46.09122086,2
-35.39394379,-46.09122086,2
16.3928566,7.588294029,0
16.39164925,7.588607788,0
77.78559113,10.5682888,4
77.78292847,10.56825161,4
77.78544617,10.56828785,4
-47.49796677,-14.36124039,2
3.81695652,59.87738037,1
34.6187706,19.64151573,4
34.6188736,19.64155197,4
3.81695652,59.87738037,1
3.81695652,59.87738037,1
-3.862467766,-44.79030991,3
-40.81308365,-21.4608345,2
44.42855072,9.460614204,4
44.4258728,9.460643768,4
44.42787552,9.46122551,4
44.42826462,9.46068573,4
68.59598541,-24.7788105,4
68.59599304,-24.77881432,4
-9.265257835,-43.85564041,3
36.64085388,-30.79537201,1
36.6410675,-30.79568291,1
-8.853455544,-55.10572815,2
-8.855703354,-55.1047821,2
3.81695652,59.87738037,1
51.19234085,-16.85752106,1
51.19234085,-16.85752106,1
51.19241333,-16.85624504,1
48.37947845,-45.16423035,1
-12.06256771,38.3336792,0
-12.06256771,38.3336792,0
32.1031723,-6.103786945,4
32.10157394,-6.102733612,4
-8.8548069,-55.10482407,2
-8.854141235,-55.10487747,2
56.28835297,11.74947357,1
57.14746475,13.5438118,1
68.07528687,-10.63384914,4
67.97293854,-10.44205284,4
8.521894455,-37.32999802,3
8.521944046,-37.33017349,3
13.50760746,67.19149017,1
53.49652863,10.74895668,1
53.49652863,10.74895668,1
0.534733176,66.85679626,1
4.255431652,64.94691467,1
4.551445961,-17.48975182,3
4.551445961,-17.48975182,3
-5.722412586,-46.49413681,3
-5.721794605,-46.49369431,3
-42.21459961,-55.76012802,2
-41.77019501,-56.0512352,2
-41.77019501,-56.0512352,2
4.255431652,64.94691467,1
48.37947845,-45.16423035,1
48.37947845,-45.16423035,1
-18.28501511,-37.38801956,3
56.57186508,11.5305233,1
56.57186508,11.5305233,1
4.255431652,64.94691467,1
4.255431652,64.94691467,1
4.255431652,64.94691467,1
-3.252625942,-43.8741188,3
-3.252857685,-43.873909,3
-16.24291229,-60.66019821,2
-16.34150696,-60.80055618,2
78.33548737,6.505936146,4
57.39623642,13.38503838,1
56.28835297,11.74947357,1
57.43674469,13.12777328,1
-41.98404694,-40.77180099,2
-41.98330307,-40.77171326,2
-10.09453678,39.62570572,0
-40.80992508,-53.46718216,2
-40.80990982,-53.46697235,2
30.29018974,-11.97188663,1
10.35707569,-34.62425613,3
10.7926712,-34.1299324,3
-18.2739048,-37.39678574,3
45.23109436,-3.399569035,2
10.9320612,-34.15897751,3
4.255431652,64.94691467,1
2.792121172,55.68459702,1
22.46172714,66.92240143,1
22.4120369,66.95344543,1
22.72303963,66.9108963,1
18.46782494,-10.80866337,3
18.46591568,-10.80893135,3
18.4686203,-10.80899048,3
33.43676376,-6.142448425,4
-33.74537659,-28.89111519,2
5.413449287,-68.35417938,1
5.04774332,-69.01927948,1
34.64299393,-7.227035522,4
34.64328003,-7.228205681,4
-9.412636757,-43.85015106,3
-9.373116493,-43.83557129,3
-10.12093735,-0.104514852,1
32.26224136,-38.73419571,1
32.25978851,-38.74017715,1
48.41389084,-45.90103912,1
-40.80999756,-53.46604538,2
-40.80989838,-53.46588135,2
16.68198776,30.51942062,0
3.81695652,59.87738037,1
32.25978851,-38.74017715,1
32.37428665,-39.41971207,1
-9.068693161,-36.44992065,3
-9.069411278,-36.44958878,3
-52.90127563,-48.97305298,2
-52.9013443,-48.97311783,2
-23.61533165,-73.11377716,2
-23.61533165,-73.11377716,2
-15.8358326,-61.4450264,2
-41.78152847,-56.09329224,2
-42.24081802,-55.78100967,2
-41.80606842,-56.14644623,2
-3.094013929,19.74817276,4
28.45004845,-31.80199814,1
28.45001221,-31.80214882,1
3.119825363,-15.2082777,3
48.26633835,-46.36119843,1
3.510295153,-27.37037086,3
3.153812647,-47.43878937,3
3.152742386,-47.43819809,3
53.40968704,-3.138880253,4
53.76011276,-3.270656347,4
16.51532173,9.650874138,0
37.23243332,-7.273159981,4
37.23247528,-7.273614407,4
-33.06095123,-25.09190178,2
-33.06122971,-25.09191132,2
-14.21392918,38.52457428,0
-51.85966873,-24.47567749,0
-29.32128716,0.335430384,0
-42.07372665,-55.72455978,2
-42.36118317,-55.94904327,2
16.35209465,-39.50887299,3
16.35237503,-39.50840378,3
3.164952517,29.23888969,0
46.67786789,-21.46879959,1
46.67786789,-21.46879959,1
24.8538723,-53.11981964,4
34.64374542,-7.228215694,4
34.64299393,-7.228538036,4
68.72234344,-11.14416218,4
68.30315399,-11.20972824,4
38.91010666,-58.8275528,1
30.26425362,-21.75622559,1
13.86914253,-6.90780592,3
-31.4893837,-5.495482922,2
-31.4893837,-5.495482922,2
4.549885273,29.46746826,0
-31.39248085,-44.2341156,2
-31.39242172,-44.23377991,2
-47.37049103,-13.30690098,2
-48.03298569,-13.6647253,2
10.96518517,-29.30593491,3
10.96521187,-29.30651093,3
45.87126541,6.310228348,4
45.86973572,6.310218811,4
-34.95999527,51.10957718,4
-13.77256966,38.65284729,0
56.08426666,36.46208954,1
56.0843811,36.46121979,1
3.684640646,-27.33208084,3
3.684097528,-27.3334446,3
30.57048798,-41.06753159,1
68.30315399,-11.20972824,4
68.2793045,-10.42405415,4
-39.541996,50.08743668,4
6.808733463,-26.63658714,3
6.808721066,-26.63671875,3
3.81695652,59.87738037,1
3.81695652,59.87738037,1
-48.53704834,23.67623901,4
31.43975067,-38.24773788,1
16.34964943,-39.51476669,3
-34.27878952,51.28324127,4
-34.27822113,51.28387451,4
51.38719559,32.84393311,1
33.93553543,-35.97082138,1
33.93047333,-35.96963501,1
-42.25360489,-55.80016708,2
-35.98902893,2.813340902,1
-35.98902893,2.813340902,1
34.52836609,2.434299707,4
-23.63351822,-73.49346924,2
-3.100726604,47.61351013,1
-3.100726604,47.61351013,1
-13.74113369,-74.5296936,2
-13.74113369,-74.5296936,2
42.76076889,7.759418011,4
42.9516449,7.83013916,4
42.79787827,7.787536621,4
-40.52999878,36.41496277,4
-40.52997208,36.41478348,4
-40.52998734,36.41427612,4
28.8861599,45.45293808,0
27.48378181,45.69577026,0
51.3502388,32.90770721,1
51.30170822,32.43899536,1
19.58450317,14.14103985,0
19.64463615,14.77177334,0
51.37827301,32.78902435,1
19.56888771,14.09276295,0
21.24162865,40.53506088,0
29.79069138,-26.38579369,4
-3.095886707,-43.75773239,3
-3.095803261,-43.75773621,3
-29.45575142,-46.30496979,2
-29.45575142,-46.30496979,2
35.60168076,-30.75394249,1
35.60154343,-30.75439072,1
36.08321381,-6.053778172,1
36.0787735,-6.053830624,1
-38.22214508,-22.39220238,2
-38.22150803,-22.39236641,2
-38.22214508,-22.39220238,2
-38.22214508,-22.39220238,2
35.21709824,-54.37687683,4
35.21709824,-54.37687683,4
24.00086403,-30.61569405,3
24.00087929,-30.61557579,3
-34.37046814,50.67588043,4
57.72296524,-22.7833252,4
57.72296524,-22.7833252,4
-51.2078476,-64.51839447,2
-51.20088577,-64.72821045,2
52.11740875,-17.25216675,4
52.11726761,-17.25234413,4
57.72296524,-22.7833252,4
57.72296524,-22.7833252,4
56.24673843,28.39773178,1
-34.73560333,51.13352203,4
-35.06032562,51.03182983,4
28.76465225,46.36170578,0
28.04706192,46.66044235,0
-49.27067184,22.78110504,4
47.9975853,-28.84990311,1
47.36822128,-28.8920269,1
31.15231133,-25.76320839,4
31.15258598,-25.76319122,4
31.15392303,-25.76353455,4
57.72296524,-22.7833252,4
57.72296524,-22.7833252,4
-3.51499939,20.25806427,4
-3.1279006,19.63797951,4
-3.10870862,19.96632004,4
46.22328949,-6.93146944,4
46.22328949,-6.93146944,4
32.03996658,-4.511928558,4
32.03996658,-4.511928558,4
3.148967266,-47.44145966,3
3.148625851,-47.43961716,3
-44.89135742,18.37880135,4
3.542000771,-49.6395607,3
-58.19574738,6.749260426,2
-58.19604874,6.75010252,2
-30.7583313,-42.42248535,2
-30.75872612,-42.42148972,2
-15.0165844,35.64902496,0
-15.0165844,35.64902496,0
3.718940973,-10.7963953,3
-19.11418152,-29.10731697,3
-63.76329803,-14.00380039,0
3.81695652,59.87738037,1
3.81695652,59.87738037,1
50.65562057,12.34066677,1
57.72277069,-22.78306198,4
68.47718048,-10.26328659,4
68.86910248,-10.75315285,4
68.59921265,-10.23380566,4
-42.00482941,-38.10101318,2
16.43750763,-9.369840622,3
-3.094013929,19.74817276,4
-3.480488539,19.37379265,4
-7.256750107,-23.47643852,3
-7.256750107,-23.47643852,3
-41.84909439,-56.21640778,2
-44.26707077,-27.7540493,2
-14.92887306,-61.80364227,2
-14.92887306,-61.80364227,2
-15.82911587,-61.47794724,2
-14.92887306,-61.80364227,2
1.732809544,29.79956436,0
68.54019165,-9.871489525,4
68.57990265,-9.892757416,4
68.28250122,-10.54699898,4
36.409935,18.08184242,4
36.44139481,18.02754211,4
36.44139481,18.02754211,4
36.43917465,18.04059029,4
28.58006287,46.17208481,0
3.81695652,59.87738037,1
-34.41913223,50.64649963,4
-51.18580246,-64.76317596,2
-51.20088577,-64.72821045,2
-24.54170609,44.54135132,0
-24.54176331,44.54133606,0
-48.57052231,23.00688934,4
29.79240036,-26.38339996,4
22.72303963,66.9108963,1
22.26356125,67.13366699,1
22.72303963,66.9108963,1
22.72303963,66.9108963,1
18.94708252,13.91029167,0
18.40309143,14.04310036,0
45.19330215,-3.425516367,2
-2.877703428,57.55909729,1
1.83027029,65.34315491,1
46.67970276,-21.46653175,1
52.59056473,-0.731073797,4
1.225814581,-29.61176872,3
1.225244164,-29.61186218,3
77.78539276,10.56828403,4
77.78539276,10.56828403,4
-1.032254934,47.17154312,1
-1.032251835,47.17087936,1
68.20948792,-9.727718353,4
68.20948792,-9.727718353,4
1.83027029,65.34315491,1
1.83027029,65.34315491,1
21.7629509,-8.997689247,4
27.5113163,45.26134872,0
42.78361511,-46.34566498,4
42.78361511,-46.34566498,4
-36.5394249,-9.574968338,0
-16.05862236,-33.67798996,3
70.493927,-13.87226391,4
70.493927,-13.87226391,4
8.562514305,55.07492065,1
8.56210041,55.07488632,1
-71.40093231,4.975887775,2
-11.88152981,36.3537178,0
-11.88152981,36.3537178,0
51.32127762,32.39661026,1
-49.23895645,40.03768921,4
57.72296524,-22.7833252,4
57.72296524,-22.7833252,4
52.77033234,-25.2403717,1
52.76995468,-25.24001312,1
10.61194038,-1.196864605,0
-54.4528656,-24.30113792,0
-54.4528656,-24.30161476,0
-54.45317459,-24.3014183,0
-24.52987862,-73.61978912,2
-24.52987862,-73.61978912,2
-50.2482872,-2.154767752,2
0.831704915,13.08480549,4
0.831327796,13.08275414,4
48.28734207,-45.8248558,1
1.83027029,65.34315491,1
1.83027029,65.34315491,1
-14.7046032,-61.37070084,2
-14.7046032,-61.37070084,2
-21.19469833,25.81962013,0
-21.19468307,25.8196106,0
-61.2285614,-12.35487175,0
1.83027029,65.34315491,1
68.11856842,-9.708477974,4
-70.71311188,4.693798542,2
-2.482694387,-49.48003387,3
78.10732269,6.01393652,4
78.10863495,6.007288933,4
-15.42530537,-61.63017273,2
-14.73081017,-61.79590988,2
-31.3897171,-44.23171997,2
-31.38441277,-44.2271843,2
-31.38459778,-44.22729492,2
-13.74112701,-74.53043365,2
-13.74112701,-74.53043365,2
-30.52389145,-52.56881714,2
-30.47216797,-52.52806473,2
-23.61465454,-74.07172394,2
-24.52987862,-73.61978912,2
-21.66516495,-30.36874199,3
21.76185989,-8.997859955,4
23.02417755,67.45953369,1
23.03770447,67.24349213,1
-35.68463135,-56.25018692,2
-61.30284882,-31.62639427,2
-42.90983963,-47.87392426,2
-42.90980911,-47.87405014,2
57.53620148,11.52172947,1
57.19687653,12.08257961,1
42.80905151,7.794960976,4
42.65378952,7.611045837,4
-18.284338,-37.39023209,3
-62.87137985,-11.86324501,0
-35.68463135,-56.25018692,2
-35.68463135,-56.25018692,2
-4.012075424,58.74113083,1
3.81695652,59.87738037,1
-15.0165844,35.64902496,0
-3.803503752,-42.99518204,3
-48.234478,-12.99242687,2
-33.47365189,-7.221148014,2
50.38108063,33.01163483,1
-15.52537918,-54.15930557,2
-15.52596188,-54.1588974,2
52.76963425,-25.23939323,1
52.77006149,-25.23995972,1
-48.92162704,23.12691689,4
-32.81059647,28.59720993,4
-32.81331635,28.59898567,4
-32.81331635,28.59898567,4
-14.99190426,-62.07392502,2
-42.16169739,-56.32777786,2
-42.16169739,-56.32777786,2
-0.501462162,7.9727211,0
-0.501303077,7.972706795,0
48.41389084,-45.90103912,1
-35.6846199,-56.2502327,2
-42.9498291,-5.415721893,2
-48.82669449,23.18429184,4
-48.0896492,21.96265793,4
3.157174349,-47.44222641,3
3.157174349,-47.4422226,3
18.46839142,14.0202446,0
-14.69609833,17.40292931,0
-42.16169739,-56.32777786,2
-42.16169739,-56.32777786,2
-42.16169739,-56.32777786,2
-42.16169739,-56.32777786,2
0.901954114,-65.88524628,2
0.901954114,-65.88524628,2
78.07879639,6.110227585,4
78.11559296,5.999701023,4
3.158190966,-47.44181442,3
3.81695652,59.87738037,1
3.81695652,59.87738037,1
38.91010666,-58.8275528,1
6.953782082,0.633998275,0
10.61326122,-1.09435904,0
-34.41913223,50.64649963,4
-33.96824646,51.26205826,4
3.25377965,-71.75448608,1
15.00483704,31.63363266,0
2.470484257,-70.36398315,1
2.470484257,-70.36398315,1
-64.92852783,-15.78099346,0
5.665744305,-71.35564423,1
3.959667206,-71.33119202,1
-49.14014816,21.80353355,4
51.38719559,32.84393311,1
51.25938797,32.38957596,1
-34.72358704,50.5642662,4
-34.85493088,50.4981842,4
-64.96012115,-12.85513878,0
-64.96012115,-12.85513878,0
-31.38459778,-44.22729492,2
67.86789703,-10.19950867,4
68.08235931,-10.04843998,4
68.50056458,-10.36016655,4
68.50056458,-10.36016655,4
5.934119701,-66.75552368,1
7.173991203,-69.47362518,1
-44.2861824,-27.89491463,2
-44.2861824,-27.89491463,2
-16.0583477,-33.68066788,3
14.57165623,-42.92523575,3
14.57511806,-42.91859055,3
15.31130695,-41.09080124,3
15.3122139,-41.08953857,3
13.70244884,67.21394348,1
68.0873642,-10.04753876,4
-51.03103256,28.12748337,4
-51.03103256,28.12748337,4
6.706986427,0.172936544,0
6.707854271,0.17267856,0
-8.067784309,31.16835213,0
-8.067808151,31.16859055,0
16.43822479,-9.370584488,3
68.15294647,-10.94167423,4
-35.48077393,50.64640045,4
-34.85493088,50.4981842,4
-16.01365852,-62.11455154,2
-15.3202734,-62.17137909,2
-24.54170227,44.54127121,0
-21.66952324,-30.36929512,3
-3.157045841,-15.19200134,3
-19.43200493,-27.91591835,3
-19.43200493,-27.91591835,3
22.19573975,50.50708389,0
22.19562912,50.50695419,0
22.19562149,50.50696182,0
-6.946798801,-13.29311562,3
-55.79236984,5.198839188,2
-55.79282379,5.198848724,2
-43.73245239,-12.03266716,2
27.56650543,46.31997681,0
28.92373657,46.27988052,0
27.5055294,45.68644333,0
27.5055294,45.68644333,0
-19.05635262,-29.73935509,3
15.20467854,-16.61086464,4
15.20467854,-16.61086464,4
15.67781162,-2.009952307,0
-48.70459747,-13.44245434,2
-48.70459747,-13.44245434,2
-48.70459747,-13.44245434,2
-26.77839851,1.752386808,0
-26.77841759,1.752385736,0
-26.77842522,1.752995014,0
-26.77848625,1.752683043,0
-42.74357986,-20.84896278,2
-42.74365616,-20.84895325,2
-42.74372482,-20.84894753,2
-42.74355316,-20.84896469,2
-72.2956543,4.873938084,2
-72.2956543,4.873938084,2
-72.2956543,4.873938084,2
-72.06720734,5.16209507,2
-48.17812347,23.40461349,4
-48.56800842,23.00748444,4
-49.30157471,23.76630974,4
-47.99862289,23.01428986,4
-62.73167419,-33.64031601,2
2.541512489,13.10264969,4
17.18989372,30.7469368,0
-34.15420532,12.74238014,0
42.16023636,-1.729573369,1
-48.52033615,22.5995903,4
-9.264855385,11.27379608,0
3.81695652,59.87738037,1
3.81695652,59.87738037,1
8.335630417,1.125818014,0
17.28017235,-35.94329453,3
-17.30529976,34.91783905,0
-17.30529976,34.91783905,0
16.43925476,-9.371331215,3
16.43918991,-9.371338844,3
16.43866348,-9.369467735,3
-67.19411469,2.064543486,2
-49.06359482,-1.095574141,2
-16.39444542,-61.7118454,2
-16.39444542,-61.7118454,2
-16.39444542,-61.7118454,2
29.39595032,-23.93045235,4
29.39299965,-23.92707825,4
-4.422582626,-27.69873428,3
-4.357028008,-27.64797401,3
-4.477025986,-27.70920944,3
-4.673345566,-27.38274384,3
-17.30529976,34.91783905,0
57.08823395,11.8547287,1
14.86467361,-25.34207916,1
14.86467934,-25.34220314,1
-6.360736847,-3.55436039,0
15.34751797,-5.477874756,0
-18.68723106,1.335693836,0
38.91010666,-58.8275528,1
38.91010666,-58.8275528,1
29.79357338,-26.37873268,4
29.79296875,-26.38007736,4
-21.19359589,25.82047844,0
21.42936897,-13.71822548,4
-48.52233887,22.60129929,4
-48.23537827,21.78913116,4
-14.47655106,12.68552876,0
-25.54094124,37.34112549,0
-9.834114075,2.371189356,0
-62.53261566,-35.13248062,2
22.45164871,-10.08329105,4
-36.71167374,22.56572723,4
17.13897514,30.75045013,0
16.68360901,30.52115631,0
16.68360901,30.52115631,0
17.78597832,30.80286598,0
16.56485176,30.53327751,0
-2.877703428,57.55909729,1
-14.52017307,17.37602615,0
-1.939545512,0.180837855,0
-11.88152981,36.3537178,0
-15.0165844,35.64902496,0
4.100250721,-68.11945343,1
4.388710022,-68.68147278,1
4.246054649,-69.09432983,1
-4.012075424,58.74113083,1
3.81695652,59.87738037,1
-49.83176804,-2.333196402,2
-49.76469803,-2.278615952,2
-38.47881699,36.80091095,0
-38.47887802,36.80064392,0
3.81695652,59.87738037,1
3.81695652,59.87738037,1
72.77210236,-9.373330116,4
72.77164459,-9.373327255,4
-12.6462698,-20.91200447,3
-12.64700603,-20.91188049,3
-32.81325531,28.59893036,4
-32.81088638,28.59739876,4
-32.81253052,28.59877014,4
21.76110649,-8.998805046,4
-5.305075169,-55.2690506,2
-27.83957863,9.440516472,0
36.18055344,-36.46257401,1
36.18074417,-36.46270752,1
42.57185364,-17.42238808,1
42.57141876,-17.42181587,1
-12.64632988,-20.91148567,3
-48.135952,21.903368,4
-48.17995453,21.83851624,4
10.30376816,-1.713711381,0
-9.264852524,11.26956654,0
-11.88152981,36.3537178,0
28.49643707,46.49382019,0
16.51526833,9.650961876,0
16.51462936,9.650564194,0
17.0281105,18.67144012,0
17.02811623,18.67144012,0
17.02811623,18.67144012,0
-14.45720196,-13.02674294,3
-13.06274605,35.58773422,0
-15.0165844,35.64902496,0
-48.23537827,21.78913116,4
-48.1799469,21.83852577,4
-48.83059311,21.49777985,4
16.56485176,30.53327751,0
24.65551186,-53.84794998,4
18.29405212,14.08383083,0
3.415073395,-2.427082777,0
-50.76299667,-24.84898186,2
32.40812683,-11.76194859,1
32.4102211,-11.76085186,1
-24.37852859,-5.857846737,4
-7.203828812,-4.684022903,0
-48.65187454,41.34572601,4
-48.67998886,41.84272385,4
-38.47843933,36.80018234,0
-38.47849655,36.80033112,0
-38.47855759,36.8003273,0
18.58132553,-6.452283859,0
18.57972717,-6.453894138,0
-58.19553757,6.749036312,2
-58.19553757,6.749036312,2
