KEY_INDEX,CDL_FLAG,CONDITION_CODE,EQUIP_PROB_CODE,FAULT_FLAG,INJ_SEVER_CODE,PERSON_ID,PERSON_TYPE,REPORT_NO,SAF_EQUIP_CODE,SEX_CODE,VEHICLE_ID,COLLISION_TYPE_CODE,C_M_ZONE_FLAG,JUNCTION_CODE,LANE_CODE,LIGHT_CODE,RD_COND_CODE,RD_DIV_CODE,SURF_COND_CODE,WEATHER_CODE,AREA_DAMAGED_CODE_MAIN,BODY_TYPE_CODE,DAMAGE_CODE,HIT_AND_RUN_FLAG,MOVEMENT_CODE,TIME,AGE,LATITUDE,LONGITUDE,cluster,second_label,first_label,second_labeling
8110,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,f7ac8b30-98cf-4ffd-b854-5e854f67838c,D,AE4519000K,Shoulder/Lap Belt(s),M,f0ff2b78-81fb-4999-9e94-edbd1e52bb3e,Same Direction Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Starting From Lane,2015.2.23 15:05,36,39.23785831,-76.45626605,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8111,Y,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,10e093bf-c93a-4dfc-9253-c16480e484b9,D,AE4519000K,Shoulder/Lap Belt(s),M,f11d473a-c164-489a-b41b-508d94c69ffd,Same Direction Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Truck Tractor,Superficial,N,Making U Turn,2015.2.23 15:05,60,39.23785831,-76.45626605,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8112,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,b66de2c8-215c-4ddd-a9f1-63e67cff5aca,D,AE49980024,Shoulder/Lap Belt(s),M,a53744c2-debf-4335-b7c0-089775266d7b,Head On Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.24 16:56,23,39.39486561,-76.59835339,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8113,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,265d9df1-8178-4ac0-9166-e5e66bc96585,D,AE49980024,Shoulder/Lap Belt(s),M,7cf8cd94-f8a3-40a4-a85d-a0424db6e340,Head On Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Two o'clock,Passenger Car,Disabling,N,Making Left Turn,2015.3.24 16:56,45,39.39486561,-76.59835339,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8117,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,1b52d042-9d4f-45a9-a72b-d19b98a5b898,D,AE56090006,Shoulder/Lap Belt(s),M,f62b7536-cbd9-4c8b-9540-6a5dfa2059fe,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.14 2:27,48,39.34695125,-76.77667737,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8126,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,18ae3f4a-f90e-44a6-ba49-1eff8ac90100,D,DA38670008,Shoulder/Lap Belt(s),M,c4c7c397-9a36-4087-96da-a7b43451a6ec,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Foggy,One o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.2.9 8:11,53,38.97955343,-76.87074512,3,0,우회전 차선 사고,기타
8127,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,5e3a8b66-f461-421b-a161-98a6023aaa53,D,DD5601000L,Shoulder/Lap Belt(s),M,3d372bd5-44a3-4561-921d-a71d03f14bf5,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Clear,Nine o'clock,Passenger Car,Functional,N,Accelerating,2015.2.15 10:38,50,39.07483667,-77.11605833,3,0,우회전 차선 사고,기타
8143,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,e034ef2a-6a9e-416b-a686-afce223cec29,D,MCP2737000Y,Shoulder/Lap Belt(s),M,2b27a810-5352-4913-96d0-9f7d3e24be88,Angle Meets Left Turn,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Five o'clock,Passenger Car,Disabling,N,Making Left Turn,2015.3.19 21:44,48,39.126112,-77.072407,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8162,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,1e7799c0-333a-4db4-a6e8-e2940cf51f94,D,MSP6498000M,Shoulder/Lap Belt(s),M,157a399c-e840-4bad-913d-deb1eb6a39a8,Same Direction Rear End,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Six o'clock,Passenger Car,Functional,N,Making Left Turn,2015.3.11 14:06,51,39.66775476,-77.02059746,3,3,우회전 차선 사고,등속 주행 중 사고
8172,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,f838aeda-6249-454b-80e4-688e3517e16c,D,AC1386000R,Shoulder/Lap Belt(s),M,64f84327-6770-4638-8853-81b5a9c6e5ee,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015.1.31 18:00,57,39.106835,-76.48095833,3,0,우회전 차선 사고,기타
8173,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,34c2e0e9-0cff-45bf-8442-cf46c36e8819,D,AC1386000R,Shoulder/Lap Belt(s),M,49bd8d10-c88d-4643-8deb-d3d45696a92e,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Nine o'clock,Pickup Truck,Disabling,N,Making Left Turn,2015.1.31 18:00,49,39.106835,-76.48095833,3,0,우회전 차선 사고,기타
8187,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,8ebf64b2-362f-493d-9e69-a3f6641af3df,D,ADF8040007,MC/Bike Helmet and Eye Protection,M,6ca1f640-ed79-4215-8f64-dfa36445af4e,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Motorcycle,Superficial,N,Moving Constant Speed,2015.2.5 10:30,27,39.29526777,-76.64416552,3,0,우회전 차선 사고,기타
8189,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,390a922e-22d1-4f9f-92cd-6fcc8a393992,D,ADH1330004,Shoulder/Lap Belt(s),M,9b4d82e8-5ee3-4fba-bb38-7d0e388ca863,Same Movement Angle,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.10 21:22,26,39.29286817,-76.64716959,3,0,우회전 차선 사고,기타
8192,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,217d6792-7d2e-41f6-9485-c76b5210687e,D,ADH9510005,Shoulder/Lap Belt(s),M,0d27b2ff-c4af-4b38-b7a7-2079f1b4ba31,Same Movement Angle,N,Intersection Related,Right Turn Lane,Daylight,No Defects,One-way Trafficway,Dry,Clear,Three o'clock,Passenger Car,Functional,N,Starting From Lane,2015.1.30 7:36,45,39.32153065,-76.56875923,3,0,우회전 차선 사고,기타
8203,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,edf8e55f-4f58-482a-9dde-d6b7e88f8def,D,AE4727001W,Shoulder/Lap Belt(s),M,dea65780-1fb0-4371-9d4c-c4ee939820b0,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Nine o'clock,Pickup Truck,Destroyed,N,Moving Constant Speed,2015.2.20 15:41,61,39.36248119,-76.52192116,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8224,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,fd242fd7-7ceb-4772-b0fd-42b725930ff7,D,CD0616000K,Shoulder/Lap Belt(s),M,96a6576a-96c5-40d9-a26c-6440eecead4e,Head On Left Turn,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Cloudy,One o'clock,Passenger Car,Destroyed,N,Making Left Turn,2015.2.28 22:38,86,38.52964861,-76.97885156,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8232,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,66b602cf-4a27-4c63-a59f-6689b1faddb8,D,DA35660008,Shoulder/Lap Belt(s),M,c28a48cc-228f-461d-84d4-7bd45b268102,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Making Left Turn,2015.1.22 23:50,72,39.0006512,-76.92475677,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8240,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,f0906ec2-1802-43f6-ac63-9d95e40ec0a0,D,DA37940007,Shoulder/Lap Belt(s),M,99a27735-aaa9-46a9-9f9d-b7dca0cfa93c,Head On,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015.1.25 14:34,24,38.77569975,-76.9561708,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8241,N,Influenced by Medications and/or Drugs and/or Alcohol,No Misuse,Y,No Injury,174c4eda-0ede-4604-aed1-f9b702e418cb,D,DA37940007,Shoulder/Lap Belt(s),M,879d8989-d1c1-4862-8fa1-d6b560ec2d1d,Head On,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015.1.25 14:34,41,38.77569975,-76.9561708,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8242,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,5401c12a-4037-4e8e-ba03-05be5e99eaa8,D,DA38410003,Shoulder/Lap Belt(s),M,75afc5d3-0303-4572-aa10-45ae99dfb61b,Opposite Direction Both Left Turn,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.13 23:15,25,38.84430367,-76.89188361,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8243,N,Had Been Drinking,No Misuse,Y,No Injury,93c2ae80-a23a-4f4c-af63-c12a46281d01,D,DA38410003,Shoulder/Lap Belt(s),M,9d40909f-58ef-42ad-b750-8ac15333175b,Opposite Direction Both Left Turn,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,One o'clock,Passenger Car,Functional,N,Accelerating,2015.1.13 23:15,49,38.84430367,-76.89188361,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8247,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,af70a213-13a0-4bdd-a008-a26ae0505ba7,D,DD56040010,Shoulder/Lap Belt(s),M,b691a448-b1a1-43ce-910d-c187004e5429,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.10 5:46,35,39.08095167,-77.14344333,3,0,우회전 차선 사고,기타
8248,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,92b93cdf-39e0-4ea8-b326-c664a1cd5d95,D,DD56040010,Shoulder/Lap Belt(s),M,0a9d03ea-8be4-4bfd-b013-3eefc25b5c53,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Three o'clock,Passenger Car,Disabling,N,Starting From Parked,2015.3.10 5:46,67,39.08095167,-77.14344333,3,0,우회전 차선 사고,기타
8257,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,e96c85b3-a7e2-4eb7-8d2c-3a3386f1bb19,D,MCP27390008,Shoulder/Lap Belt(s),M,0a5d9f0e-b0e3-4ab8-9bb3-df51d4ebec4b,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Six o'clock,(Sport) Utility Vehicle,Disabling,N,Making Left Turn,2015.3.28 5:15,28,39.05651,-76.95291833,3,0,우회전 차선 사고,기타
8258,N,Had Been Drinking,No Misuse,Y,No Injury,a8199850-e7df-40e6-ad79-eb85fd3ebf53,D,MCP27390008,Shoulder/Lap Belt(s),M,bbd2fbe8-ef0e-449a-aa29-b55a27e0ff40,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.3.28 5:15,27,39.05651,-76.95291833,3,0,우회전 차선 사고,기타
8266,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,db17b9fc-f629-4314-b9dd-960db033824a,D,MSP50460009,Shoulder/Lap Belt(s),M,d01313f2-80b8-4bd5-ada9-6b515269f648,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Ice,Clear,Roof Top,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.1.6 17:06,34,39.66023901,-76.89275265,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8269,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,1c3f2513-3d5a-4656-99d5-78c6008e8cb1,D,MSP57410013,Shoulder/Lap Belt(s),M,0b3ac50e-6ae5-403d-8884-4b2e7cf4e2f3,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Pickup Truck,Destroyed,N,Moving Constant Speed,2015.3.13 15:46,25,39.58269567,-76.0216615,3,0,우회전 차선 사고,기타
8274,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,4937a0a9-1dcd-41ee-a48a-531138e55aa9,D,MSP5957003Z,Shoulder/Lap Belt(s),M,441011dc-1d44-4e62-af53-9df255a8c8e1,Single Vehicle ,N,Interchange Related,Right Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Dry,Clear,Twelve o'clock,Van,Disabling,N,Moving Constant Speed,2015.1.10 3:13,18,39.094041,-76.890948,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8276,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,6245b09b-a611-42f5-93bf-0ff4196aac05,D,MSP6052003B,Shoulder/Lap Belt(s),M,2935ed0a-8822-414b-89b2-23a754486831,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Six o'clock,Van,Disabling,N,Making Left Turn,2015.1.1 18:13,30,39.67985683,-76.388657,3,3,우회전 차선 사고,등속 주행 중 사고
8277,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,9d049fe5-78f1-4bf2-b8a8-9388d9339fb4,D,MSP6052003B,Shoulder/Lap Belt(s),M,563715be-fdff-42a7-888c-db0d73ad0087,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.1.1 18:13,24,39.67985683,-76.388657,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8293,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,72885863-7177-454a-bd55-a1432a7ae1eb,D,MTA02250007,Shoulder/Lap Belt(s),M,b82894e3-ef59-489a-805f-a4cd96d145fb,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Three o'clock,Transit Bus,Disabling,N,Accelerating,2015.2.8 4:30,45,39.28824311,-76.64517403,3,0,우회전 차선 사고,기타
8302,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,36d8e80d-f442-4d89-8f73-fd7c7e3a063e,D,ZI01990001,MC/Bike Helmet and Eye Protection,M,3af819c9-f83a-4d3e-b1fd-db96df691028,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Motorcycle,Disabling,N,Moving Constant Speed,2015.3.22 7:28,44,38.65408059,-75.87254763,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8312,N,Apparently Normal,No Misuse,N,Incapacitating/Disabled Injury,bab7eb96-c73f-4f7d-a779-147b4c88f897,D,AC1222001R,Shoulder/Lap Belt(s),M,12a70f14-3164-4418-b6ab-f19bad3b8b84,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.8 18:07,24,39.00624564,-76.67772532,3,0,우회전 차선 사고,기타
8313,N,Apparently Normal,No Misuse,Y,Incapacitating/Disabled Injury,2ade905a-e10c-4b7e-864f-4bc5ad67ae93,D,AC1222001R,Shoulder/Lap Belt(s),M,9e5a0820-1498-4820-b642-1ac98fe36b0d,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Eleven o'clock,(Sport) Utility Vehicle,Disabling,N,Making Left Turn,2015.2.8 18:07,59,39.00624564,-76.67772532,3,0,우회전 차선 사고,기타
8321,N,Apparently Normal,No Misuse,N,Incapacitating/Disabled Injury,4c4bea94-a87e-4ad1-a0d1-1d726c459b80,D,MCP1366002W,Shoulder/Lap Belt(s),M,7d555904-2256-4312-b096-6dd352a5914f,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Eleven o'clock,Pickup Truck,Destroyed,N,Skidding,2015.3.27 14:08,24,39.19663,-77.46125333,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8322,N,Apparently Normal,No Misuse,Y,Incapacitating/Disabled Injury,6930adb7-e353-4dee-a23f-e9ffb1b28f78,D,MCP9432000M,MC/Bike Helmet,M,eec79dde-6db9-422f-8ab1-088957c4d045,Single Vehicle ,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Motorcycle,Superficial,N,Accelerating,2015.2.4 15:32,22,39.18635667,-77.24127,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8329,N,Had Been Drinking,No Misuse,Y,No Injury,97fc4279-41e5-423e-91f7-07286e8346bf,D,AC1484000M,Shoulder/Lap Belt(s),M,44c93910-83e4-44c3-9296-fdc6f2a0c7a6,Single Vehicle ,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Ice,Clear,Twelve o'clock,Passenger Car,Superficial,N,Making Left Turn,2015.1.10 0:39,50,38.99217949,-76.69407606,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8350,N,Had Been Drinking,No Misuse,Y,No Injury,69b5d4c2-d5e8-42bd-86d3-b2abdbb344ba,D,AE56690007,Shoulder/Lap Belt(s),M,97d05bbf-dba5-4bd8-bb19-5f656cd2f0b3,Single Vehicle ,N,Intersection,Right Turn Lane,Dusk,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Destroyed,N,Accelerating,2015.1.25 16:30,30,39.21928767,-76.70362473,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8361,N,Had Been Drinking,No Misuse,N,No Injury,7d19b912-694c-487d-99fb-163d962a319f,D,EJ7850000N,Shoulder/Lap Belt(s),M,da740141-0843-490b-9f71-1e8a47bdbd27,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Foggy,One o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.3.11 0:00,23,39.11731833,-77.18369333,3,0,우회전 차선 사고,기타
8362,N,Had Been Drinking,No Misuse,Y,No Injury,1c9a06f6-2ae8-4a0b-a36b-99a9d9dbcc0a,D,EJ7850000N,Shoulder/Lap Belt(s),M,93eeb432-f5ec-41ec-84f2-e5d4cf745dc4,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Foggy,Eleven o'clock,Passenger Car,Functional,N,Making Right Turn,2015.3.11 0:00,51,39.11731833,-77.18369333,3,0,우회전 차선 사고,기타
8366,N,Had Been Drinking,No Misuse,Y,No Injury,add4d0de-3294-4a40-8802-cb9eccd8e53a,D,MCP2806000J,Shoulder/Lap Belt(s),M,d92e94a0-3a7e-40ec-a9c6-e83fc6f79532,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.3.22 22:39,29,39.022415,-77.01612167,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8370,N,Had Been Drinking,No Misuse,Y,No Injury,50e9c89b-2101-4ff2-a17a-c064398a6d40,D,MSP50900038,Shoulder/Lap Belt(s),M,44fd44dc-a289-4c87-880d-3562ba70cf76,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.10 1:31,34,39.45462917,-77.3667985,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8394,N,Had Been Drinking,No Misuse,Y,No Injury,9089ca56-5094-4596-943e-61150b935066,D,ZD58810007,Shoulder/Lap Belt(s),M,ce7408f7-b020-43f1-a6da-aa4db0b088e1,Single Vehicle ,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Station Wagon,Disabling,N,Moving Constant Speed,2015.2.27 22:36,67,38.47321284,-76.50578499,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8402,N,Had Been Drinking,No Misuse,Y,No Injury,e518ae7f-33e1-4b99-9d81-8181e40248b9,D,ZT01180003,Shoulder/Lap Belt(s),M,4a68ac62-5771-4f5a-b917-7e388676e964,Head On Left Turn,N,Residential Driveway,Right Turn Lane,Dark No Lights,No Defects,One-way Trafficway,Dry,Clear,Eleven o'clock,Passenger Car,Superficial,Y,Parking  ,2015.3.28 2:30,23,38.74835181,-76.06559157,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8414,N,Had Been Drinking,No Misuse,Y,Possible Incapacitating Injury,70eeac03-1ed4-49bf-ba4e-7587d061d363,D,AC20020011,Shoulder/Lap Belt(s),M,ac0df0b6-953b-4e33-aa7e-6a7adc6c3eb9,Single Vehicle ,N,Residential Driveway,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015.3.20 23:31,24,39.15338441,-76.7401135,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8416,N,Had Been Drinking,No Misuse,Y,Possible Incapacitating Injury,a4766255-b98c-43ea-a2e3-6f00a9821721,D,AE48900004,Shoulder/Lap Belt(s),M,f3ac8332-7925-4e6d-a923-536246630776,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Clear,Eleven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.18 3:22,24,39.40184641,-76.60192341,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8420,N,Had Been Drinking,No Misuse,Y,Possible Incapacitating Injury,61ffa110-d5c6-4269-a8f6-86b41ab5cc7d,D,CB57130006,Shoulder/Lap Belt(s),M,f496c8a9-bb59-4655-b49e-e5e78c34a695,Single Vehicle ,N,Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Roof Top,Passenger Car,Destroyed,N,Moving Constant Speed,2015.3.24 2:14,28,39.14554676,-76.79387569,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8431,N,Had Been Drinking,No Misuse,Y,Possible Incapacitating Injury,0c9aa77c-85ac-4823-b3fc-d7e0864b629f,D,MSP6293001G,Shoulder/Lap Belt(s),M,bc670947-c20f-43cc-b6a8-448b84e9fbeb,Single Vehicle ,N,Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Making Left Turn,2015.3.8 1:09,29,39.411697,-76.975812,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8435,N,Had Been Drinking,No Misuse,Y,Possible Incapacitating Injury,2dadd811-6303-4f73-a2f6-86bab573afb5,D,ZJ0442000F,Shoulder/Lap Belt(s),M,a8dd7b08-2ef7-4376-a6b4-f5e3eeaf243a,Single Vehicle ,N,Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Pickup Truck,Disabling,N,Making Right Turn,2015.2.8 2:37,30,39.449053,-77.43398367,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8438,N,Had Been Drinking,No Misuse,Y,Incapacitating/Disabled Injury,8b0567d8-1bc9-413b-b62a-7778dfcbab9b,D,MSP4939000M,Shoulder/Lap Belt(s),M,2a2cad8e-7da8-4299-b61f-4390517a86a2,Single Vehicle ,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015.1.15 23:42,32,38.689329,-75.789592,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8445,N,Using Drugs,No Misuse,Y,Possible Incapacitating Injury,3372786c-4d04-4582-b2c5-d8d65f2d7119,D,MSP59260014,Shoulder/Lap Belt(s),M,32721abc-5fb1-4eb7-a714-eeed118a0f32,Single Vehicle ,N,Intersection,Acceleration Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Cloudy,Twelve o'clock,Passenger Car,Disabling,N,Changing Lanes,2015.3.17 18:43,24,39.41384975,-76.98062181,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
8448,N,Other Handicaps,No Misuse,Y,No Injury,aac48c24-dd45-4f80-af4c-8e1206eab936,D,BJ01590005,Shoulder/Lap Belt(s),M,edd04727-1ac4-4639-beb5-bc73e73add1b,Single Vehicle ,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Pickup Truck,Functional,N,Making Right Turn,2015.1.20 10:43,73,38.7774719,-76.05981007,3,1,우회전 차선 사고,등속 주행 중 측면 추돌 사고
